"id","high_risk","outcome"
2896,FALSE,2
2897,FALSE,0
2898,TRUE,4
2899,FALSE,1
2900,FALSE,2
2901,FALSE,2
2902,TRUE,4
2903,FALSE,1
2904,FALSE,2
2905,FALSE,1
2906,FALSE,1
2907,TRUE,4
2908,FALSE,2
2909,TRUE,3
2910,TRUE,4
2911,TRUE,4
2912,FALSE,0
2913,FALSE,0
2914,TRUE,4
2915,TRUE,4
2916,FALSE,2
2917,FALSE,2
2918,FALSE,3
2919,TRUE,4
2920,TRUE,4
2921,FALSE,2
2922,TRUE,4
2923,FALSE,0
2924,FALSE,1
2925,FALSE,1
2926,TRUE,4
2927,FALSE,1
2928,TRUE,4
2929,TRUE,4
2930,FALSE,1
2931,FALSE,0
2932,FALSE,1
2933,FALSE,1
2934,TRUE,4
2935,TRUE,4
2936,TRUE,4
2937,TRUE,4
2938,FALSE,1
2939,TRUE,4
2940,FALSE,0
2941,FALSE,0
2942,FALSE,1
2943,TRUE,4
2944,FALSE,1
2945,FALSE,1
2946,TRUE,4
2947,FALSE,2
2948,TRUE,4
2949,FALSE,0
2950,FALSE,1
2951,FALSE,1
2952,TRUE,4
2953,FALSE,2
2954,TRUE,4
2955,FALSE,0
2956,FALSE,2
2957,FALSE,1
2958,TRUE,4
2959,TRUE,4
2960,FALSE,1
2961,TRUE,4
2962,FALSE,3
2963,FALSE,1
2964,FALSE,0
2965,FALSE,0
2966,FALSE,1
2967,FALSE,0
2968,FALSE,1
2969,TRUE,4
2970,FALSE,2
2971,FALSE,0
2972,FALSE,0
2973,FALSE,1
2974,FALSE,1
2975,TRUE,4
2976,TRUE,4
2977,FALSE,0
2978,FALSE,0
2979,TRUE,4
2980,TRUE,4
2981,FALSE,1
2982,FALSE,2
2983,FALSE,0
2984,TRUE,4
2985,FALSE,1
2986,FALSE,2
2987,FALSE,1
2988,FALSE,0
2989,TRUE,4
2990,TRUE,4
2991,TRUE,4
2992,FALSE,1
2993,TRUE,4
2994,TRUE,4
2995,FALSE,1
2996,FALSE,1
2997,FALSE,0
2998,FALSE,1
2999,TRUE,4
3000,TRUE,4
3001,FALSE,0
3002,FALSE,1
3003,FALSE,2
3004,TRUE,4
3005,FALSE,2
3006,FALSE,1
3007,FALSE,1
3008,FALSE,1
3009,TRUE,4
3010,TRUE,4
3011,FALSE,1
3012,FALSE,2
3013,FALSE,1
3014,TRUE,4
3015,TRUE,4
3016,FALSE,1
3017,FALSE,1
3018,TRUE,4
3019,FALSE,1
3020,TRUE,4
3021,TRUE,4
3022,TRUE,4
3023,TRUE,4
3024,FALSE,1
3025,FALSE,1
3026,FALSE,0
3027,FALSE,1
3028,TRUE,4
3029,TRUE,4
3030,FALSE,1
3031,FALSE,1
3032,TRUE,4
3033,FALSE,0
3034,FALSE,1
3035,TRUE,4
3036,TRUE,4
3037,TRUE,4
3038,FALSE,2
3039,TRUE,4
3040,FALSE,1
3041,FALSE,3
3042,TRUE,4
3043,TRUE,4
3044,FALSE,1
3045,FALSE,1
3046,FALSE,2
3047,TRUE,4
3048,FALSE,1
3049,FALSE,1
3050,TRUE,4
3051,TRUE,4
3052,FALSE,3
3053,FALSE,1
3054,FALSE,0
3055,FALSE,3
3056,TRUE,4
3057,FALSE,1
3058,TRUE,4
3059,FALSE,0
3060,TRUE,4
3061,FALSE,2
3062,FALSE,1
3063,FALSE,0
3064,FALSE,1
3065,FALSE,2
3066,FALSE,1
3067,TRUE,4
3068,FALSE,0
3069,FALSE,3
3070,TRUE,4
3071,FALSE,1
3072,TRUE,4
3073,FALSE,2
3074,FALSE,2
3075,FALSE,1
3076,TRUE,4
3077,FALSE,1
3078,FALSE,2
3079,TRUE,4
3080,FALSE,2
3081,FALSE,0
3082,TRUE,4
3083,FALSE,1
3084,FALSE,2
3085,FALSE,1
3086,FALSE,2
3087,TRUE,4
3088,TRUE,4
3089,TRUE,4
3090,TRUE,4
3091,TRUE,4
3092,FALSE,0
3093,FALSE,1
3094,FALSE,2
3095,FALSE,1
3096,FALSE,1
3097,FALSE,2
3098,FALSE,0
3099,FALSE,1
3100,FALSE,1
3101,TRUE,4
3102,FALSE,1
3103,TRUE,4
3104,TRUE,4
3105,FALSE,0
3106,FALSE,1
3107,FALSE,2
3108,FALSE,1
3109,FALSE,0
3110,TRUE,4
3111,FALSE,1
3112,FALSE,2
3113,FALSE,1
3114,FALSE,1
3115,FALSE,1
3116,FALSE,0
3117,FALSE,2
3118,TRUE,4
3119,FALSE,0
3120,FALSE,1
3121,FALSE,1
3122,FALSE,1
3123,TRUE,4
3124,TRUE,4
3125,FALSE,2
3126,TRUE,4
3127,TRUE,4
3128,FALSE,0
3129,FALSE,1
3130,FALSE,2
3131,FALSE,0
3132,FALSE,1
3133,FALSE,1
3134,TRUE,4
3135,FALSE,1
3136,FALSE,2
3137,FALSE,1
3138,TRUE,4
3139,FALSE,0
3140,FALSE,0
3141,FALSE,0
3142,TRUE,4
3143,FALSE,3
3144,FALSE,0
3145,FALSE,0
3146,FALSE,2
3147,FALSE,0
3148,FALSE,1
3149,TRUE,4
3150,TRUE,4
3151,TRUE,4
3152,FALSE,0
3153,FALSE,2
3154,FALSE,2
3155,FALSE,2
3156,FALSE,2
3157,FALSE,1
3158,TRUE,4
3159,FALSE,2
3160,FALSE,2
3161,FALSE,1
3162,FALSE,3
3163,FALSE,1
3164,TRUE,4
3165,FALSE,2
3166,FALSE,2
3167,FALSE,1
3168,TRUE,4
3169,FALSE,1
3170,FALSE,4
3171,FALSE,3
3172,TRUE,4
3173,FALSE,1
3174,FALSE,1
3175,FALSE,0
3176,TRUE,4
3177,FALSE,1
3178,FALSE,2
3179,FALSE,2
3180,FALSE,2
3181,FALSE,0
3182,FALSE,0
3183,TRUE,4
3184,TRUE,4
3185,FALSE,1
3186,FALSE,0
3187,FALSE,2
3188,TRUE,4
3189,TRUE,4
3190,FALSE,2
3191,TRUE,4
3192,FALSE,3
3193,TRUE,4
3194,FALSE,1
3195,TRUE,4
3196,FALSE,0
3197,FALSE,0
3198,FALSE,0
3199,TRUE,4
3200,TRUE,4
3201,FALSE,3
3202,FALSE,2
3203,FALSE,1
3204,TRUE,4
3205,FALSE,1
3206,FALSE,2
3207,FALSE,1
3208,TRUE,4
3209,FALSE,1
3210,FALSE,1
3211,FALSE,0
3212,FALSE,2
3213,TRUE,4
3214,TRUE,4
3215,FALSE,1
3216,FALSE,1
3217,FALSE,2
3218,TRUE,4
3219,TRUE,4
3220,TRUE,4
3221,FALSE,0
3222,FALSE,2
3223,FALSE,3
3224,FALSE,1
3225,TRUE,4
3226,FALSE,1
3227,FALSE,1
3228,TRUE,4
3229,FALSE,0
3230,FALSE,1
3231,FALSE,2
3232,FALSE,2
3233,FALSE,2
3234,TRUE,4
3235,FALSE,1
3236,FALSE,0
3237,TRUE,4
3238,FALSE,1
3239,FALSE,0
3240,FALSE,1
3241,TRUE,4
3242,FALSE,0
3243,FALSE,1
3244,FALSE,1
3245,FALSE,2
3246,TRUE,4
3247,FALSE,0
3248,FALSE,1
3249,FALSE,1
3250,FALSE,2
3251,FALSE,1
3252,FALSE,2
3253,FALSE,0
3254,FALSE,2
3255,FALSE,0
3256,FALSE,2
3257,FALSE,1
3258,FALSE,1
3259,FALSE,1
3260,FALSE,0
3261,FALSE,1
3262,FALSE,1
3263,FALSE,1
3264,FALSE,0
3265,TRUE,4
3266,FALSE,2
3267,FALSE,2
3268,TRUE,4
3269,FALSE,1
3270,FALSE,0
3271,FALSE,0
3272,FALSE,2
3273,FALSE,3
3274,FALSE,2
3275,TRUE,4
3276,FALSE,2
3277,FALSE,1
3278,FALSE,3
3279,FALSE,0
3280,TRUE,4
3281,FALSE,2
3282,FALSE,2
3283,FALSE,3
3284,TRUE,4
3285,TRUE,4
3286,FALSE,2
3287,TRUE,4
3288,TRUE,4
3289,FALSE,2
3290,FALSE,2
3291,FALSE,2
3292,TRUE,4
3293,TRUE,4
3294,TRUE,4
3295,FALSE,1
3296,TRUE,4
3297,TRUE,4
3298,TRUE,4
3299,FALSE,1
3300,TRUE,4
3301,FALSE,1
3302,FALSE,1
3303,FALSE,0
3304,FALSE,0
3305,FALSE,0
3306,TRUE,4
3307,TRUE,4
3308,FALSE,0
3309,FALSE,0
3310,FALSE,2
3311,FALSE,1
3312,TRUE,4
3313,FALSE,1
3314,TRUE,4
3315,TRUE,4
3316,FALSE,0
3317,TRUE,4
3318,FALSE,1
3319,TRUE,4
3320,FALSE,2
3321,FALSE,1
3322,FALSE,1
3323,FALSE,1
3324,FALSE,0
3325,FALSE,0
3326,FALSE,1
3327,FALSE,1
3328,FALSE,0
3329,FALSE,1
3330,FALSE,1
3331,TRUE,4
3332,TRUE,4
3333,FALSE,2
3334,FALSE,2
3335,FALSE,2
3336,TRUE,4
3337,FALSE,1
3338,TRUE,4
3339,FALSE,1
3340,FALSE,2
3341,FALSE,1
3342,TRUE,4
3343,TRUE,4
3344,FALSE,1
3345,FALSE,2
3346,FALSE,0
3347,FALSE,1
3348,FALSE,1
3349,FALSE,1
3350,FALSE,1
3351,FALSE,2
3352,FALSE,2
3353,FALSE,2
3354,FALSE,2
3355,TRUE,4
3356,TRUE,4
3357,TRUE,4
3358,FALSE,1
3359,FALSE,0
3360,TRUE,4
3361,TRUE,4
3362,FALSE,0
3363,TRUE,4
3364,FALSE,1
3365,FALSE,0
3366,FALSE,1
3367,TRUE,4
3368,FALSE,2
3369,FALSE,1
3370,FALSE,2
3371,TRUE,4
3372,TRUE,4
3373,FALSE,2
3374,FALSE,1
3375,FALSE,2
3376,TRUE,4
3377,FALSE,1
3378,FALSE,1
3379,FALSE,1
3380,TRUE,4
3381,FALSE,2
3382,TRUE,4
3383,TRUE,4
3384,FALSE,3
3385,TRUE,4
3386,FALSE,1
3387,TRUE,4
3388,FALSE,0
3389,FALSE,2
3390,FALSE,3
3391,FALSE,1
3392,TRUE,4
3393,FALSE,2
3394,FALSE,2
3395,FALSE,2
3396,FALSE,2
3397,FALSE,3
3398,FALSE,1
3399,FALSE,1
3400,FALSE,1
3401,TRUE,4
3402,TRUE,4
3403,FALSE,0
3404,FALSE,3
3405,FALSE,2
3406,FALSE,1
3407,FALSE,1
3408,TRUE,4
3409,FALSE,1
3410,TRUE,4
3411,FALSE,2
3412,TRUE,4
3413,FALSE,4
3414,FALSE,0
3415,FALSE,1
3416,TRUE,4
3417,FALSE,2
3418,FALSE,0
3419,FALSE,0
3420,FALSE,1
3421,TRUE,4
3422,TRUE,4
3423,FALSE,1
3424,TRUE,4
3425,TRUE,4
3426,TRUE,4
3427,FALSE,1
3428,FALSE,1
3429,FALSE,1
3430,FALSE,1
3431,FALSE,1
3432,FALSE,1
3433,TRUE,4
3434,TRUE,4
3435,FALSE,2
3436,FALSE,2
3437,TRUE,4
3438,TRUE,4
3439,FALSE,2
3440,FALSE,0
3441,FALSE,1
3442,TRUE,4
3443,FALSE,3
3444,TRUE,4
3445,FALSE,2
3446,FALSE,1
3447,FALSE,0
3448,FALSE,2
3449,TRUE,4
3450,FALSE,0
3451,TRUE,4
3452,FALSE,1
3453,TRUE,4
3454,TRUE,4
3455,TRUE,3
3456,FALSE,0
3457,TRUE,4
3458,FALSE,1
3459,FALSE,1
3460,FALSE,1
3461,FALSE,0
3462,FALSE,1
3463,FALSE,1
3464,FALSE,1
3465,TRUE,4
3466,FALSE,2
3467,FALSE,1
3468,TRUE,4
3469,TRUE,4
3470,FALSE,0
3471,FALSE,2
3472,TRUE,4
3473,FALSE,1
3474,FALSE,0
3475,TRUE,4
3476,FALSE,1
3477,FALSE,1
3478,TRUE,4
3479,FALSE,2
3480,FALSE,0
3481,FALSE,0
3482,FALSE,2
3483,FALSE,1
3484,FALSE,1
3485,FALSE,2
3486,FALSE,3
3487,TRUE,4
3488,FALSE,1
3489,TRUE,4
3490,FALSE,1
3491,FALSE,1
3492,FALSE,2
3493,FALSE,1
3494,TRUE,4
3495,TRUE,4
3496,FALSE,1
3497,TRUE,4
3498,FALSE,0
3499,FALSE,1
3500,FALSE,0
3501,FALSE,2
3502,FALSE,1
3503,TRUE,4
3504,FALSE,1
3505,FALSE,0
3506,FALSE,2
3507,TRUE,4
3508,TRUE,4
3509,TRUE,4
3510,TRUE,4
3511,TRUE,4
3512,FALSE,1
3513,TRUE,4
3514,FALSE,3
3515,FALSE,2
3516,FALSE,1
3517,FALSE,1
3518,TRUE,4
3519,FALSE,2
3520,FALSE,1
3521,FALSE,2
3522,TRUE,4
3523,FALSE,1
3524,TRUE,4
3525,TRUE,4
3526,FALSE,3
3527,FALSE,2
3528,FALSE,3
3529,FALSE,0
3530,TRUE,4
3531,TRUE,4
3532,FALSE,1
3533,FALSE,1
3534,FALSE,0
3535,FALSE,2
3536,FALSE,1
3537,FALSE,1
3538,FALSE,1
3539,FALSE,0
3540,FALSE,2
3541,FALSE,2
3542,FALSE,1
3543,FALSE,1
3544,FALSE,2
3545,TRUE,4
3546,FALSE,2
3547,TRUE,4
3548,FALSE,1
3549,FALSE,1
3550,FALSE,0
3551,FALSE,1
3552,TRUE,4
3553,TRUE,4
3554,FALSE,1
3555,FALSE,1
3556,TRUE,4
3557,TRUE,4
3558,TRUE,4
3559,FALSE,0
3560,FALSE,1
3561,TRUE,4
3562,FALSE,2
3563,FALSE,1
3564,TRUE,4
3565,FALSE,2
3566,FALSE,0
3567,TRUE,3
3568,FALSE,2
3569,FALSE,1
3570,FALSE,0
3571,TRUE,4
3572,FALSE,2
3573,FALSE,1
3574,FALSE,1
3575,FALSE,2
3576,FALSE,2
3577,FALSE,1
3578,TRUE,4
3579,FALSE,2
3580,FALSE,1
3581,TRUE,4
3582,TRUE,4
3583,TRUE,4
3584,TRUE,4
3585,TRUE,4
3586,FALSE,1
3587,FALSE,1
3588,TRUE,4
3589,FALSE,1
3590,TRUE,4
3591,FALSE,1
3592,FALSE,1
3593,FALSE,2
3594,TRUE,4
3595,FALSE,0
3596,FALSE,1
3597,FALSE,2
3598,FALSE,1
3599,FALSE,2
3600,FALSE,0
3601,FALSE,1
3602,FALSE,2
3603,FALSE,2
3604,FALSE,2
3605,FALSE,0
3606,FALSE,1
3607,TRUE,4
3608,FALSE,0
3609,FALSE,1
3610,FALSE,1
3611,FALSE,2
3612,FALSE,0
3613,FALSE,1
3614,FALSE,1
3615,TRUE,4
3616,FALSE,1
3617,FALSE,3
3618,FALSE,1
3619,TRUE,4
3620,TRUE,4
3621,FALSE,1
3622,FALSE,2
3623,FALSE,2
3624,FALSE,1
3625,FALSE,2
3626,FALSE,1
3627,FALSE,0
3628,TRUE,4
3629,FALSE,0
3630,TRUE,4
3631,TRUE,4
3632,FALSE,2
3633,FALSE,1
3634,TRUE,4
3635,FALSE,2
3636,TRUE,4
3637,FALSE,1
3638,FALSE,2
3639,TRUE,4
3640,TRUE,4
3641,TRUE,4
3642,TRUE,4
3643,FALSE,0
3644,TRUE,4
3645,TRUE,4
3646,FALSE,1
3647,TRUE,4
3648,FALSE,0
3649,FALSE,0
3650,TRUE,4
3651,TRUE,4
3652,TRUE,4
3653,FALSE,0
3654,FALSE,1
3655,FALSE,0
3656,FALSE,1
3657,FALSE,1
3658,TRUE,4
3659,FALSE,1
3660,FALSE,1
3661,TRUE,4
3662,FALSE,2
3663,FALSE,2
3664,FALSE,2
3665,FALSE,0
3666,FALSE,3
3667,TRUE,4
3668,TRUE,4
3669,FALSE,2
3670,FALSE,2
3671,FALSE,1
3672,TRUE,4
3673,TRUE,4
3674,TRUE,4
3675,FALSE,1
3676,TRUE,4
3677,FALSE,0
3678,FALSE,1
3679,FALSE,1
3680,FALSE,2
3681,FALSE,1
3682,FALSE,1
3683,TRUE,4
3684,TRUE,4
3685,FALSE,0
3686,FALSE,2
3687,FALSE,1
3688,FALSE,0
3689,FALSE,1
3690,TRUE,4
3691,FALSE,1
3692,FALSE,1
3693,FALSE,1
3694,FALSE,0
3695,FALSE,2
3696,FALSE,0
3697,FALSE,0
3698,FALSE,1
3699,FALSE,1
3700,TRUE,4
3701,FALSE,1
3702,FALSE,2
3703,TRUE,4
3704,TRUE,4
3705,TRUE,4
3706,TRUE,4
3707,FALSE,1
3708,FALSE,1
3709,TRUE,4
3710,FALSE,2
3711,FALSE,1
3712,FALSE,2
3713,FALSE,3
3714,FALSE,1
3715,TRUE,4
3716,FALSE,0
3717,FALSE,2
3718,TRUE,4
3719,FALSE,3
3720,FALSE,0
3721,FALSE,2
3722,TRUE,4
3723,TRUE,4
3724,FALSE,2
3725,FALSE,1
3726,FALSE,2
3727,FALSE,1
3728,FALSE,3
3729,FALSE,1
3730,FALSE,2
3731,TRUE,4
3732,TRUE,4
3733,TRUE,4
3734,FALSE,2
3735,FALSE,0
3736,FALSE,1
3737,TRUE,4
3738,FALSE,1
3739,FALSE,2
3740,FALSE,0
3741,TRUE,4
3742,TRUE,4
3743,FALSE,1
3744,TRUE,4
3745,TRUE,4
3746,TRUE,4
3747,FALSE,2
3748,TRUE,4
3749,FALSE,1
3750,FALSE,0
3751,TRUE,4
3752,FALSE,0
3753,TRUE,4
3754,FALSE,3
3755,FALSE,2
3756,TRUE,4
3757,FALSE,2
3758,FALSE,0
3759,FALSE,2
3760,TRUE,4
3761,FALSE,1
3762,FALSE,4
3763,TRUE,4
3764,FALSE,2
3765,FALSE,1
3766,FALSE,2
3767,FALSE,1
3768,FALSE,2
3769,TRUE,4
3770,FALSE,1
3771,TRUE,4
3772,FALSE,0
3773,TRUE,4
3774,FALSE,1
3775,FALSE,2
3776,TRUE,4
3777,FALSE,3
3778,FALSE,1
3779,FALSE,0
3780,FALSE,1
3781,FALSE,4
3782,FALSE,0
3783,FALSE,0
3784,FALSE,2
3785,FALSE,2
3786,FALSE,2
3787,FALSE,1
3788,TRUE,4
3789,FALSE,0
3790,FALSE,1
3791,FALSE,1
3792,FALSE,0
3793,TRUE,4
3794,FALSE,2
3795,FALSE,1
3796,FALSE,1
3797,FALSE,1
3798,FALSE,2
3799,TRUE,4
3800,FALSE,0
3801,FALSE,3
3802,FALSE,2
3803,TRUE,4
3804,FALSE,0
3805,FALSE,0
3806,FALSE,1
3807,FALSE,1
3808,FALSE,3
3809,FALSE,2
3810,TRUE,4
3811,FALSE,2
3812,FALSE,1
3813,FALSE,1
3814,TRUE,4
3815,FALSE,3
3816,FALSE,2
3817,TRUE,4
3818,FALSE,1
3819,FALSE,2
3820,TRUE,4
3821,TRUE,4
3822,FALSE,0
3823,TRUE,4
3824,FALSE,3
3825,FALSE,0
3826,FALSE,2
3827,FALSE,0
3828,TRUE,4
3829,TRUE,4
3830,FALSE,1
3831,FALSE,1
3832,FALSE,1
3833,FALSE,1
3834,FALSE,0
3835,TRUE,4
3836,FALSE,1
3837,FALSE,1
3838,FALSE,2
3839,FALSE,2
3840,FALSE,1
3841,TRUE,4
3842,FALSE,1
3843,FALSE,2
3844,TRUE,4
3845,FALSE,1
3846,FALSE,3
3847,TRUE,4
3848,FALSE,2
3849,FALSE,1
3850,FALSE,0
3851,TRUE,3
3852,TRUE,4
3853,FALSE,1
3854,TRUE,4
3855,FALSE,0
3856,FALSE,1
3857,FALSE,1
3858,FALSE,2
3859,FALSE,3
3860,TRUE,4
3861,TRUE,4
3862,FALSE,1
3863,FALSE,0
3864,TRUE,4
3865,FALSE,2
3866,FALSE,0
3867,FALSE,2
3868,TRUE,4
3869,FALSE,1
3870,FALSE,2
3871,TRUE,4
3872,TRUE,4
3873,FALSE,1
3874,FALSE,1
3875,FALSE,0
3876,FALSE,1
3877,TRUE,4
3878,FALSE,0
3879,TRUE,4
3880,FALSE,1
3881,FALSE,2
3882,TRUE,4
3883,FALSE,0
3884,FALSE,0
3885,FALSE,2
3886,TRUE,4
3887,TRUE,4
3888,FALSE,0
3889,FALSE,1
3890,FALSE,2
3891,FALSE,2
3892,FALSE,1
3893,FALSE,1
3894,FALSE,4
3895,FALSE,1
3896,FALSE,1
3897,TRUE,4
3898,TRUE,4
3899,FALSE,2
3900,FALSE,1
3901,FALSE,1
3902,TRUE,4
3903,TRUE,4
3904,FALSE,1
3905,FALSE,0
3906,FALSE,1
3907,FALSE,1
3908,TRUE,4
3909,TRUE,4
3910,TRUE,4
3911,TRUE,4
3912,FALSE,3
3913,FALSE,1
3914,TRUE,4
3915,FALSE,1
3916,FALSE,2
3917,TRUE,4
3918,FALSE,3
3919,FALSE,2
3920,TRUE,4
3921,FALSE,1
3922,FALSE,2
3923,FALSE,2
3924,FALSE,0
3925,FALSE,1
3926,FALSE,2
3927,TRUE,4
3928,TRUE,4
3929,FALSE,2
3930,TRUE,4
3931,FALSE,1
3932,TRUE,4
3933,FALSE,1
3934,FALSE,2
3935,TRUE,4
3936,TRUE,4
3937,FALSE,1
3938,FALSE,1
3939,TRUE,4
3940,FALSE,0
3941,FALSE,2
3942,FALSE,1
3943,FALSE,1
3944,FALSE,3
3945,TRUE,4
3946,TRUE,4
3947,FALSE,3
3948,FALSE,0
3949,FALSE,2
3950,FALSE,2
3951,TRUE,4
3952,FALSE,1
3953,FALSE,0
3954,FALSE,2
3955,FALSE,2
3956,FALSE,2
3957,FALSE,0
3958,FALSE,2
3959,FALSE,3
3960,FALSE,1
3961,FALSE,0
3962,FALSE,2
3963,TRUE,4
3964,FALSE,2
3965,TRUE,4
3966,TRUE,4
3967,FALSE,0
3968,TRUE,4
3969,FALSE,3
3970,TRUE,4
3971,FALSE,1
3972,FALSE,2
3973,TRUE,4
3974,TRUE,4
3975,FALSE,1
3976,TRUE,4
3977,FALSE,0
3978,TRUE,4
3979,FALSE,2
3980,TRUE,4
3981,FALSE,0
3982,TRUE,4
3983,FALSE,0
3984,FALSE,2
3985,TRUE,4
3986,FALSE,1
3987,FALSE,0
3988,TRUE,4
3989,FALSE,0
3990,FALSE,1
3991,FALSE,2
3992,FALSE,0
3993,TRUE,4
3994,FALSE,1
3995,FALSE,2
3996,FALSE,1
3997,FALSE,3
3998,TRUE,4
3999,FALSE,2
4000,TRUE,4
4001,TRUE,4
4002,FALSE,2
4003,FALSE,2
4004,FALSE,1
4005,FALSE,0
4006,FALSE,2
4007,TRUE,4
4008,FALSE,2
4009,FALSE,2
4010,TRUE,4
4011,FALSE,0
4012,FALSE,1
4013,TRUE,4
4014,FALSE,0
4015,TRUE,4
4016,FALSE,1
4017,FALSE,2
4018,TRUE,4
4019,FALSE,0
4020,FALSE,1
4021,TRUE,4
4022,FALSE,2
4023,FALSE,0
4024,FALSE,1
4025,FALSE,0
4026,FALSE,1
4027,FALSE,1
4028,TRUE,4
4029,FALSE,2
4030,FALSE,1
4031,FALSE,3
4032,FALSE,3
4033,FALSE,1
4034,FALSE,2
4035,FALSE,1
4036,FALSE,3
4037,FALSE,0
4038,FALSE,3
4039,TRUE,4
4040,TRUE,4
4041,FALSE,2
4042,FALSE,2
4043,TRUE,4
4044,TRUE,4
4045,FALSE,0
4046,FALSE,2
4047,FALSE,3
4048,FALSE,0
4049,FALSE,1
4050,FALSE,1
4051,FALSE,2
4052,TRUE,4
4053,FALSE,2
4054,TRUE,4
4055,FALSE,2
4056,FALSE,2
4057,FALSE,1
4058,FALSE,2
4059,TRUE,4
4060,FALSE,2
4061,FALSE,1
4062,FALSE,2
4063,FALSE,2
4064,FALSE,2
4065,FALSE,1
4066,TRUE,4
4067,FALSE,1
4068,FALSE,1
4069,FALSE,0
4070,FALSE,1
4071,FALSE,1
4072,FALSE,2
4073,FALSE,1
4074,FALSE,2
4075,FALSE,2
4076,FALSE,1
4077,FALSE,1
4078,TRUE,4
4079,FALSE,1
4080,TRUE,4
4081,TRUE,4
4082,TRUE,4
4083,TRUE,4
4084,FALSE,2
4085,FALSE,0
4086,TRUE,4
4087,FALSE,1
4088,FALSE,1
4089,FALSE,1
4090,FALSE,2
4091,FALSE,1
4092,FALSE,1
4093,FALSE,2
4094,TRUE,4
4095,FALSE,1
4096,TRUE,4
4097,TRUE,4
4098,FALSE,1
4099,FALSE,0
4100,FALSE,2
4101,TRUE,4
4102,FALSE,1
4103,FALSE,2
4104,FALSE,0
4105,FALSE,2
4106,FALSE,3
4107,TRUE,4
4108,FALSE,0
4109,TRUE,4
4110,FALSE,0
4111,FALSE,1
4112,TRUE,4
4113,FALSE,2
4114,FALSE,0
4115,FALSE,2
4116,FALSE,1
4117,FALSE,2
4118,TRUE,4
4119,FALSE,1
4120,FALSE,0
4121,FALSE,3
4122,TRUE,4
4123,TRUE,4
4124,FALSE,1
4125,TRUE,4
4126,FALSE,1
4127,FALSE,1
4128,TRUE,4
4129,FALSE,1
4130,TRUE,4
4131,FALSE,2
4132,FALSE,1
4133,FALSE,1
4134,FALSE,1
4135,FALSE,0
4136,FALSE,0
4137,FALSE,0
4138,FALSE,2
4139,TRUE,4
4140,TRUE,4
4141,FALSE,2
4142,FALSE,0
4143,FALSE,1
4144,TRUE,4
4145,TRUE,4
4146,FALSE,1
4147,TRUE,4
4148,FALSE,1
4149,FALSE,2
4150,TRUE,4
4151,FALSE,2
4152,TRUE,4
4153,FALSE,1
4154,FALSE,1
4155,FALSE,2
4156,FALSE,2
4157,FALSE,1
4158,FALSE,2
4159,TRUE,4
4160,FALSE,1
4161,FALSE,2
4162,FALSE,4
4163,FALSE,3
4164,TRUE,4
4165,FALSE,1
4166,TRUE,4
4167,FALSE,1
4168,FALSE,3
4169,FALSE,2
4170,TRUE,4
4171,TRUE,4
4172,FALSE,3
4173,FALSE,2
4174,TRUE,4
4175,TRUE,4
4176,FALSE,1
4177,FALSE,0
4178,FALSE,2
4179,FALSE,1
4180,FALSE,0
4181,TRUE,4
4182,TRUE,4
4183,FALSE,1
4184,FALSE,2
4185,TRUE,4
4186,FALSE,1
4187,FALSE,0
4188,FALSE,1
4189,FALSE,1
4190,FALSE,2
4191,FALSE,2
4192,FALSE,1
4193,FALSE,2
4194,FALSE,1
4195,FALSE,2
4196,TRUE,4
4197,TRUE,4
4198,FALSE,0
4199,FALSE,3
4200,TRUE,4
4201,FALSE,0
4202,TRUE,4
4203,FALSE,0
4204,TRUE,4
4205,TRUE,4
4206,FALSE,2
4207,FALSE,2
4208,FALSE,1
4209,FALSE,1
4210,FALSE,0
4211,FALSE,2
4212,FALSE,1
4213,FALSE,0
4214,TRUE,4
4215,FALSE,0
4216,TRUE,4
4217,TRUE,4
4218,FALSE,0
4219,FALSE,0
4220,FALSE,2
4221,FALSE,2
4222,FALSE,1
4223,FALSE,3
4224,FALSE,2
4225,FALSE,1
4226,FALSE,0
4227,TRUE,4
4228,FALSE,0
4229,FALSE,2
4230,TRUE,4
4231,FALSE,2
4232,FALSE,1
4233,FALSE,1
4234,FALSE,1
4235,TRUE,4
4236,TRUE,4
4237,FALSE,4
4238,FALSE,1
4239,FALSE,2
4240,FALSE,2
4241,FALSE,1
4242,FALSE,1
4243,FALSE,2
4244,TRUE,4
4245,TRUE,4
4246,FALSE,1
4247,FALSE,0
4248,FALSE,0
4249,FALSE,1
4250,FALSE,1
4251,FALSE,2
4252,FALSE,1
4253,TRUE,4
4254,FALSE,1
4255,FALSE,1
4256,FALSE,2
4257,TRUE,4
4258,TRUE,4
4259,FALSE,0
4260,FALSE,2
4261,FALSE,1
4262,TRUE,4
4263,FALSE,1
4264,TRUE,4
4265,FALSE,1
4266,TRUE,4
4267,FALSE,0
4268,FALSE,1
4269,FALSE,2
4270,FALSE,1
4271,FALSE,0
4272,TRUE,4
4273,TRUE,4
4274,FALSE,2
4275,FALSE,2
4276,FALSE,2
4277,FALSE,2
4278,TRUE,4
4279,TRUE,4
4280,FALSE,1
4281,TRUE,4
4282,TRUE,4
4283,TRUE,4
4284,TRUE,4
4285,TRUE,4
4286,TRUE,4
4287,FALSE,1
4288,FALSE,0
4289,TRUE,3
4290,FALSE,1
4291,FALSE,2
4292,FALSE,2
4293,TRUE,4
