"id","high_risk","outcome"
2896,TRUE,4
2897,FALSE,2
2898,FALSE,2
2899,FALSE,0
2900,FALSE,0
2901,FALSE,3
2902,FALSE,1
2903,FALSE,0
2904,FALSE,3
2905,FALSE,1
2906,FALSE,1
2907,FALSE,1
2908,FALSE,1
2909,FALSE,3
2910,TRUE,4
2911,FALSE,0
2912,FALSE,2
2913,FALSE,2
2914,TRUE,4
2915,TRUE,4
2916,FALSE,1
2917,TRUE,4
2918,FALSE,2
2919,FALSE,2
2920,FALSE,1
2921,FALSE,2
2922,FALSE,3
2923,FALSE,2
2924,FALSE,3
2925,TRUE,4
2926,FALSE,0
2927,FALSE,3
2928,TRUE,4
2929,FALSE,3
2930,FALSE,0
2931,FALSE,0
2932,FALSE,0
2933,FALSE,1
2934,FALSE,2
2935,TRUE,4
2936,FALSE,0
2937,FALSE,3
2938,TRUE,4
2939,FALSE,1
2940,FALSE,2
2941,FALSE,0
2942,TRUE,4
2943,FALSE,2
2944,FALSE,2
2945,FALSE,3
2946,FALSE,1
2947,FALSE,2
2948,TRUE,4
2949,FALSE,1
2950,FALSE,1
2951,FALSE,1
2952,FALSE,2
2953,FALSE,1
2954,TRUE,4
2955,FALSE,2
2956,FALSE,2
2957,TRUE,4
2958,FALSE,3
2959,FALSE,0
2960,FALSE,1
2961,FALSE,1
2962,FALSE,1
2963,TRUE,4
2964,FALSE,1
2965,FALSE,2
2966,FALSE,1
2967,TRUE,4
2968,FALSE,0
2969,FALSE,0
2970,FALSE,3
2971,FALSE,1
2972,FALSE,0
2973,TRUE,4
2974,FALSE,1
2975,TRUE,4
2976,FALSE,1
2977,FALSE,2
2978,TRUE,4
2979,TRUE,4
2980,FALSE,1
2981,FALSE,1
2982,FALSE,1
2983,FALSE,2
2984,TRUE,4
2985,FALSE,1
2986,FALSE,1
2987,FALSE,1
2988,FALSE,1
2989,FALSE,1
2990,TRUE,4
2991,FALSE,0
2992,FALSE,1
2993,FALSE,1
2994,FALSE,1
2995,FALSE,1
2996,FALSE,2
2997,FALSE,2
2998,FALSE,1
2999,TRUE,4
3000,TRUE,4
3001,FALSE,1
3002,FALSE,1
3003,FALSE,0
3004,FALSE,1
3005,FALSE,2
3006,FALSE,2
3007,FALSE,2
3008,FALSE,1
3009,TRUE,4
3010,FALSE,2
3011,FALSE,2
3012,FALSE,2
3013,TRUE,4
3014,FALSE,2
3015,TRUE,4
3016,FALSE,0
3017,FALSE,0
3018,FALSE,0
3019,FALSE,3
3020,FALSE,1
3021,TRUE,4
3022,FALSE,1
3023,FALSE,2
3024,TRUE,4
3025,FALSE,1
3026,FALSE,1
3027,FALSE,0
3028,FALSE,2
3029,FALSE,0
3030,FALSE,1
3031,FALSE,1
3032,FALSE,0
3033,FALSE,0
3034,FALSE,2
3035,FALSE,1
3036,FALSE,1
3037,FALSE,1
3038,TRUE,4
3039,TRUE,4
3040,FALSE,0
3041,FALSE,1
3042,FALSE,0
3043,FALSE,1
3044,FALSE,1
3045,FALSE,2
3046,FALSE,1
3047,FALSE,1
3048,TRUE,4
3049,FALSE,0
3050,FALSE,2
3051,TRUE,4
3052,FALSE,3
3053,FALSE,1
3054,FALSE,1
3055,FALSE,1
3056,FALSE,2
3057,FALSE,0
3058,FALSE,2
3059,TRUE,4
3060,FALSE,1
3061,FALSE,0
3062,FALSE,2
3063,FALSE,1
3064,FALSE,2
3065,FALSE,0
3066,FALSE,1
3067,FALSE,1
3068,FALSE,1
3069,FALSE,1
3070,TRUE,4
3071,FALSE,1
3072,TRUE,4
3073,FALSE,2
3074,FALSE,1
3075,FALSE,2
3076,FALSE,2
3077,TRUE,4
3078,FALSE,1
3079,FALSE,2
3080,FALSE,3
3081,TRUE,4
3082,FALSE,1
3083,FALSE,1
3084,FALSE,1
3085,TRUE,4
3086,FALSE,0
3087,FALSE,1
3088,TRUE,4
3089,FALSE,2
3090,FALSE,2
3091,TRUE,4
3092,FALSE,2
3093,FALSE,1
3094,FALSE,1
3095,FALSE,1
3096,FALSE,1
3097,TRUE,4
3098,FALSE,0
3099,FALSE,1
3100,TRUE,4
3101,FALSE,1
3102,FALSE,1
3103,FALSE,2
3104,FALSE,2
3105,FALSE,1
3106,FALSE,1
3107,FALSE,1
3108,FALSE,2
3109,FALSE,1
3110,FALSE,0
3111,FALSE,2
3112,TRUE,4
3113,TRUE,4
3114,FALSE,3
3115,FALSE,2
3116,FALSE,0
3117,FALSE,2
3118,FALSE,2
3119,FALSE,0
3120,TRUE,4
3121,FALSE,1
3122,TRUE,4
3123,FALSE,0
3124,TRUE,4
3125,FALSE,1
3126,FALSE,1
3127,FALSE,0
3128,TRUE,4
3129,TRUE,4
3130,FALSE,3
3131,FALSE,1
3132,FALSE,2
3133,FALSE,2
3134,FALSE,0
3135,FALSE,0
3136,FALSE,1
3137,TRUE,4
3138,FALSE,0
3139,FALSE,0
3140,FALSE,1
3141,FALSE,0
3142,FALSE,2
3143,FALSE,1
3144,FALSE,0
3145,FALSE,1
3146,TRUE,4
3147,FALSE,0
3148,FALSE,0
3149,FALSE,1
3150,TRUE,4
3151,FALSE,2
3152,FALSE,0
3153,FALSE,3
3154,FALSE,1
3155,FALSE,0
3156,FALSE,2
3157,TRUE,4
3158,FALSE,0
3159,TRUE,4
3160,FALSE,0
3161,FALSE,1
3162,TRUE,4
3163,TRUE,4
3164,FALSE,2
3165,FALSE,3
3166,FALSE,2
3167,TRUE,4
3168,FALSE,1
3169,FALSE,2
3170,FALSE,2
3171,FALSE,0
3172,FALSE,1
3173,TRUE,4
3174,TRUE,4
3175,FALSE,1
3176,FALSE,0
3177,FALSE,2
3178,FALSE,1
3179,FALSE,1
3180,FALSE,1
3181,FALSE,2
3182,FALSE,2
3183,TRUE,4
3184,FALSE,2
3185,FALSE,1
3186,FALSE,0
3187,FALSE,2
3188,FALSE,1
3189,TRUE,4
3190,FALSE,3
3191,FALSE,2
3192,FALSE,3
3193,FALSE,2
3194,FALSE,2
3195,FALSE,2
3196,FALSE,1
3197,FALSE,1
3198,FALSE,2
3199,FALSE,1
3200,FALSE,1
3201,TRUE,4
3202,FALSE,1
3203,FALSE,3
3204,FALSE,2
3205,FALSE,3
3206,FALSE,3
3207,FALSE,1
3208,FALSE,2
3209,FALSE,3
3210,FALSE,2
3211,FALSE,1
3212,FALSE,0
3213,TRUE,4
3214,FALSE,0
3215,FALSE,0
3216,FALSE,0
3217,FALSE,1
3218,FALSE,1
3219,FALSE,1
3220,FALSE,1
3221,FALSE,2
3222,FALSE,0
3223,FALSE,1
3224,FALSE,1
3225,FALSE,1
3226,FALSE,2
3227,TRUE,4
3228,FALSE,1
3229,FALSE,2
3230,FALSE,1
3231,FALSE,1
3232,FALSE,1
3233,FALSE,1
3234,TRUE,4
3235,FALSE,1
3236,FALSE,1
3237,TRUE,4
3238,FALSE,1
3239,FALSE,2
3240,TRUE,4
3241,TRUE,4
3242,FALSE,1
3243,FALSE,1
3244,TRUE,4
3245,FALSE,2
3246,FALSE,0
3247,FALSE,3
3248,FALSE,2
3249,FALSE,1
3250,TRUE,4
3251,FALSE,2
3252,FALSE,2
3253,FALSE,0
3254,FALSE,2
3255,FALSE,2
3256,FALSE,2
3257,FALSE,2
3258,FALSE,3
3259,FALSE,1
3260,FALSE,2
3261,FALSE,1
3262,FALSE,1
3263,TRUE,4
3264,FALSE,3
3265,TRUE,4
3266,TRUE,4
3267,TRUE,4
3268,FALSE,2
3269,TRUE,4
3270,FALSE,2
3271,FALSE,0
3272,FALSE,2
3273,FALSE,1
3274,FALSE,1
3275,FALSE,2
3276,TRUE,4
3277,FALSE,0
3278,TRUE,4
3279,FALSE,2
3280,FALSE,2
3281,FALSE,0
3282,TRUE,4
3283,FALSE,0
3284,FALSE,1
3285,FALSE,1
3286,FALSE,2
3287,FALSE,3
3288,FALSE,0
3289,FALSE,1
3290,TRUE,4
3291,TRUE,4
3292,TRUE,4
3293,TRUE,4
3294,FALSE,2
3295,FALSE,1
3296,FALSE,1
3297,FALSE,1
3298,FALSE,1
3299,FALSE,1
3300,FALSE,3
3301,TRUE,4
3302,FALSE,0
3303,FALSE,1
3304,FALSE,2
3305,TRUE,4
3306,FALSE,1
3307,FALSE,2
3308,TRUE,4
3309,TRUE,4
3310,FALSE,2
3311,FALSE,1
3312,FALSE,3
3313,FALSE,3
3314,FALSE,0
3315,FALSE,1
3316,FALSE,1
3317,FALSE,2
3318,FALSE,1
3319,FALSE,0
3320,FALSE,2
3321,TRUE,4
3322,FALSE,3
3323,FALSE,1
3324,FALSE,0
3325,FALSE,1
3326,FALSE,2
3327,FALSE,0
3328,TRUE,4
3329,FALSE,0
3330,FALSE,2
3331,FALSE,1
3332,TRUE,4
3333,TRUE,4
3334,FALSE,2
3335,FALSE,3
3336,FALSE,1
3337,FALSE,3
3338,FALSE,2
3339,FALSE,2
3340,FALSE,2
3341,FALSE,0
3342,FALSE,1
3343,FALSE,2
3344,FALSE,1
3345,FALSE,2
3346,FALSE,2
3347,FALSE,0
3348,FALSE,2
3349,FALSE,1
3350,FALSE,1
3351,FALSE,1
3352,FALSE,1
3353,FALSE,1
3354,FALSE,0
3355,FALSE,1
3356,FALSE,2
3357,FALSE,1
3358,FALSE,3
3359,FALSE,0
3360,FALSE,2
3361,FALSE,0
3362,TRUE,4
3363,FALSE,0
3364,FALSE,2
3365,FALSE,3
3366,FALSE,2
3367,TRUE,4
3368,FALSE,1
3369,FALSE,1
3370,FALSE,1
3371,TRUE,4
3372,FALSE,2
3373,FALSE,1
3374,FALSE,1
3375,FALSE,1
3376,TRUE,4
3377,FALSE,2
3378,FALSE,2
3379,TRUE,4
3380,TRUE,4
3381,TRUE,4
3382,FALSE,0
3383,FALSE,3
3384,TRUE,4
3385,FALSE,2
3386,FALSE,1
3387,FALSE,1
3388,FALSE,0
3389,FALSE,1
3390,FALSE,2
3391,FALSE,1
3392,FALSE,1
3393,FALSE,1
3394,FALSE,1
3395,FALSE,0
3396,FALSE,2
3397,TRUE,4
3398,FALSE,1
3399,FALSE,0
3400,TRUE,4
3401,FALSE,2
3402,FALSE,1
3403,TRUE,4
3404,TRUE,4
3405,FALSE,2
3406,FALSE,2
3407,FALSE,2
3408,FALSE,2
3409,FALSE,1
3410,FALSE,1
3411,FALSE,0
3412,FALSE,1
3413,FALSE,1
3414,FALSE,0
3415,FALSE,2
3416,TRUE,4
3417,FALSE,1
3418,FALSE,2
3419,TRUE,4
3420,FALSE,1
3421,FALSE,0
3422,FALSE,0
3423,FALSE,1
3424,FALSE,1
3425,FALSE,1
3426,FALSE,1
3427,FALSE,0
3428,TRUE,4
3429,FALSE,1
3430,FALSE,0
3431,FALSE,1
3432,FALSE,2
3433,FALSE,2
3434,TRUE,4
3435,TRUE,4
3436,FALSE,1
3437,FALSE,2
3438,FALSE,1
3439,FALSE,1
3440,FALSE,1
3441,TRUE,4
3442,FALSE,2
3443,FALSE,2
3444,FALSE,1
3445,FALSE,2
3446,FALSE,1
3447,FALSE,1
3448,FALSE,1
3449,FALSE,0
3450,FALSE,1
3451,FALSE,1
3452,TRUE,4
3453,FALSE,0
3454,FALSE,2
3455,FALSE,2
3456,FALSE,1
3457,FALSE,2
3458,FALSE,2
3459,FALSE,2
3460,FALSE,1
3461,FALSE,3
3462,TRUE,4
3463,FALSE,0
3464,FALSE,3
3465,FALSE,2
3466,FALSE,1
3467,FALSE,1
3468,FALSE,0
3469,FALSE,3
3470,FALSE,2
3471,FALSE,0
3472,FALSE,2
3473,FALSE,0
3474,FALSE,3
3475,TRUE,4
3476,TRUE,4
3477,FALSE,1
3478,TRUE,4
3479,TRUE,4
3480,FALSE,1
3481,FALSE,2
3482,FALSE,1
3483,FALSE,1
3484,FALSE,2
3485,FALSE,3
3486,FALSE,1
3487,TRUE,4
3488,FALSE,1
3489,FALSE,2
3490,FALSE,1
3491,FALSE,1
3492,FALSE,0
3493,FALSE,2
3494,TRUE,4
3495,FALSE,1
3496,TRUE,4
3497,FALSE,2
3498,TRUE,4
3499,FALSE,1
3500,FALSE,0
3501,TRUE,4
3502,TRUE,4
3503,FALSE,3
3504,TRUE,4
3505,FALSE,0
3506,FALSE,1
3507,FALSE,0
3508,FALSE,0
3509,FALSE,3
3510,FALSE,2
3511,FALSE,2
3512,FALSE,1
3513,FALSE,0
3514,FALSE,3
3515,FALSE,1
3516,FALSE,1
3517,FALSE,3
3518,FALSE,1
3519,FALSE,0
3520,TRUE,4
3521,FALSE,2
3522,FALSE,1
3523,FALSE,0
3524,FALSE,2
3525,TRUE,4
3526,TRUE,4
3527,FALSE,1
3528,FALSE,0
3529,FALSE,1
3530,TRUE,4
3531,TRUE,4
3532,FALSE,3
3533,FALSE,3
3534,FALSE,2
3535,TRUE,4
3536,FALSE,2
3537,FALSE,1
3538,FALSE,0
3539,TRUE,4
3540,FALSE,2
3541,FALSE,0
3542,FALSE,2
3543,FALSE,2
3544,FALSE,2
3545,TRUE,4
3546,TRUE,4
3547,FALSE,0
3548,FALSE,3
3549,FALSE,2
3550,FALSE,1
3551,FALSE,0
3552,FALSE,1
3553,FALSE,1
3554,FALSE,0
3555,TRUE,4
3556,FALSE,1
3557,FALSE,2
3558,FALSE,1
3559,FALSE,1
3560,FALSE,1
3561,FALSE,0
3562,TRUE,4
3563,FALSE,0
3564,FALSE,2
3565,FALSE,1
3566,FALSE,2
3567,FALSE,2
3568,TRUE,4
3569,FALSE,3
3570,FALSE,1
3571,FALSE,2
3572,FALSE,0
3573,TRUE,4
3574,FALSE,3
3575,FALSE,0
3576,FALSE,1
3577,FALSE,1
3578,FALSE,3
3579,FALSE,1
3580,FALSE,0
3581,FALSE,0
3582,FALSE,1
3583,FALSE,1
3584,FALSE,1
3585,FALSE,0
3586,TRUE,4
3587,FALSE,2
3588,FALSE,0
3589,FALSE,2
3590,FALSE,1
3591,FALSE,1
3592,TRUE,4
3593,TRUE,4
3594,FALSE,1
3595,FALSE,3
3596,FALSE,1
3597,FALSE,2
3598,FALSE,1
3599,TRUE,4
3600,FALSE,1
3601,FALSE,4
3602,FALSE,0
3603,FALSE,0
3604,FALSE,2
3605,FALSE,0
3606,FALSE,2
3607,FALSE,1
3608,FALSE,0
3609,FALSE,1
3610,FALSE,3
3611,FALSE,3
3612,FALSE,2
3613,TRUE,4
3614,FALSE,0
3615,FALSE,1
3616,FALSE,2
3617,FALSE,2
3618,FALSE,0
3619,FALSE,0
3620,FALSE,1
3621,FALSE,1
3622,FALSE,1
3623,TRUE,4
3624,FALSE,3
3625,FALSE,0
3626,FALSE,1
3627,FALSE,1
3628,TRUE,4
3629,FALSE,1
3630,FALSE,1
3631,TRUE,4
3632,FALSE,2
3633,FALSE,1
3634,TRUE,4
3635,FALSE,1
3636,FALSE,2
3637,FALSE,1
3638,FALSE,1
3639,TRUE,4
3640,FALSE,2
3641,FALSE,1
3642,TRUE,4
3643,TRUE,4
3644,FALSE,0
3645,FALSE,1
3646,TRUE,4
3647,FALSE,1
3648,FALSE,2
3649,FALSE,0
3650,TRUE,4
3651,FALSE,3
3652,FALSE,2
3653,FALSE,3
3654,TRUE,4
3655,FALSE,0
3656,TRUE,4
3657,TRUE,4
3658,FALSE,1
3659,FALSE,2
3660,FALSE,1
3661,FALSE,2
3662,TRUE,4
3663,FALSE,1
3664,FALSE,1
3665,FALSE,1
3666,FALSE,2
3667,FALSE,1
3668,FALSE,1
3669,FALSE,0
3670,FALSE,2
3671,TRUE,4
3672,FALSE,4
3673,FALSE,1
3674,FALSE,3
3675,FALSE,0
3676,FALSE,1
3677,FALSE,2
3678,FALSE,1
3679,FALSE,1
3680,FALSE,1
3681,FALSE,3
3682,FALSE,1
3683,TRUE,4
3684,FALSE,3
3685,FALSE,1
3686,FALSE,2
3687,FALSE,1
3688,TRUE,4
3689,FALSE,2
3690,FALSE,1
3691,FALSE,2
3692,FALSE,2
3693,FALSE,1
3694,FALSE,1
3695,FALSE,3
3696,FALSE,0
3697,FALSE,3
3698,FALSE,0
3699,TRUE,4
3700,FALSE,2
3701,TRUE,4
3702,FALSE,1
3703,FALSE,1
3704,FALSE,1
3705,FALSE,2
3706,TRUE,4
3707,FALSE,2
3708,FALSE,0
3709,TRUE,4
3710,FALSE,3
3711,TRUE,4
3712,TRUE,4
3713,FALSE,1
3714,FALSE,1
3715,TRUE,4
3716,FALSE,2
3717,TRUE,4
3718,FALSE,1
3719,FALSE,1
3720,TRUE,4
3721,FALSE,1
3722,FALSE,2
3723,FALSE,3
3724,FALSE,3
3725,TRUE,4
3726,FALSE,2
3727,TRUE,4
3728,FALSE,1
3729,FALSE,2
3730,TRUE,4
3731,FALSE,2
3732,TRUE,4
3733,FALSE,0
3734,TRUE,4
3735,FALSE,2
3736,FALSE,1
3737,FALSE,1
3738,FALSE,3
3739,FALSE,1
3740,FALSE,1
3741,FALSE,2
3742,FALSE,2
3743,FALSE,2
3744,TRUE,4
3745,FALSE,2
3746,FALSE,1
3747,FALSE,1
3748,TRUE,4
3749,FALSE,2
3750,TRUE,4
3751,TRUE,4
3752,FALSE,2
3753,TRUE,4
3754,TRUE,4
3755,FALSE,1
3756,FALSE,2
3757,TRUE,4
3758,FALSE,3
3759,FALSE,2
3760,FALSE,0
3761,FALSE,0
3762,FALSE,1
3763,FALSE,1
3764,TRUE,4
3765,FALSE,1
3766,FALSE,0
3767,FALSE,2
3768,FALSE,1
3769,TRUE,4
3770,FALSE,1
3771,FALSE,0
3772,FALSE,2
3773,FALSE,0
3774,FALSE,1
3775,TRUE,4
3776,TRUE,4
3777,TRUE,4
3778,FALSE,2
3779,FALSE,1
3780,FALSE,3
3781,FALSE,2
3782,FALSE,1
3783,FALSE,0
3784,FALSE,3
3785,FALSE,1
3786,FALSE,2
3787,FALSE,1
3788,FALSE,1
3789,FALSE,0
3790,FALSE,2
3791,FALSE,2
3792,FALSE,3
3793,FALSE,1
3794,FALSE,1
3795,FALSE,0
3796,TRUE,4
3797,FALSE,0
3798,FALSE,1
3799,FALSE,1
3800,FALSE,0
3801,FALSE,1
3802,FALSE,4
3803,FALSE,0
3804,FALSE,2
3805,FALSE,2
3806,FALSE,0
3807,FALSE,1
3808,FALSE,1
3809,FALSE,4
3810,FALSE,2
3811,FALSE,2
3812,TRUE,4
3813,TRUE,4
3814,FALSE,1
3815,FALSE,1
3816,TRUE,4
3817,FALSE,0
3818,TRUE,4
3819,FALSE,0
3820,FALSE,1
3821,TRUE,4
3822,FALSE,1
3823,FALSE,3
3824,FALSE,1
3825,TRUE,4
3826,TRUE,4
3827,FALSE,2
3828,FALSE,0
3829,FALSE,2
3830,FALSE,2
3831,FALSE,0
3832,TRUE,4
3833,FALSE,3
3834,FALSE,2
3835,TRUE,4
3836,TRUE,4
3837,FALSE,1
3838,FALSE,1
3839,FALSE,1
3840,FALSE,2
3841,FALSE,1
3842,TRUE,4
3843,FALSE,1
3844,FALSE,2
3845,FALSE,3
3846,FALSE,1
3847,TRUE,4
3848,FALSE,1
3849,FALSE,0
3850,FALSE,2
3851,TRUE,4
3852,FALSE,4
3853,FALSE,0
3854,FALSE,0
3855,TRUE,4
3856,FALSE,1
3857,TRUE,4
3858,FALSE,1
3859,FALSE,0
3860,TRUE,4
3861,TRUE,4
3862,TRUE,4
3863,FALSE,0
3864,FALSE,0
3865,FALSE,0
3866,FALSE,1
3867,FALSE,1
3868,FALSE,0
3869,FALSE,1
3870,FALSE,1
3871,FALSE,0
3872,FALSE,1
3873,TRUE,4
3874,FALSE,2
3875,FALSE,1
3876,TRUE,4
3877,TRUE,4
3878,FALSE,0
3879,FALSE,2
3880,TRUE,4
3881,FALSE,1
3882,TRUE,4
3883,FALSE,1
3884,FALSE,0
3885,TRUE,4
3886,FALSE,0
3887,FALSE,1
3888,FALSE,2
3889,TRUE,4
3890,FALSE,0
3891,FALSE,3
3892,FALSE,3
3893,FALSE,1
3894,FALSE,3
3895,TRUE,3
3896,FALSE,1
3897,FALSE,2
3898,FALSE,0
3899,FALSE,1
3900,FALSE,0
3901,TRUE,4
3902,FALSE,1
3903,FALSE,1
3904,FALSE,2
3905,FALSE,3
3906,FALSE,3
3907,FALSE,3
3908,FALSE,1
3909,TRUE,4
3910,FALSE,1
3911,FALSE,1
3912,FALSE,0
3913,FALSE,3
3914,FALSE,2
3915,FALSE,3
3916,FALSE,3
3917,FALSE,2
3918,FALSE,1
3919,FALSE,1
3920,TRUE,4
3921,FALSE,2
3922,FALSE,1
3923,FALSE,0
3924,FALSE,1
3925,FALSE,1
3926,FALSE,2
3927,FALSE,2
3928,FALSE,1
3929,FALSE,1
3930,FALSE,3
3931,TRUE,4
3932,FALSE,0
3933,FALSE,2
3934,FALSE,3
3935,FALSE,1
3936,FALSE,0
3937,FALSE,1
3938,FALSE,1
3939,FALSE,2
3940,TRUE,4
3941,FALSE,0
3942,FALSE,1
3943,FALSE,0
3944,FALSE,3
3945,FALSE,2
3946,FALSE,0
3947,FALSE,2
3948,FALSE,2
3949,FALSE,2
3950,FALSE,2
3951,TRUE,4
3952,FALSE,1
3953,FALSE,4
3954,TRUE,4
3955,FALSE,3
3956,FALSE,0
3957,FALSE,3
3958,FALSE,2
3959,TRUE,4
3960,FALSE,1
3961,TRUE,4
3962,FALSE,4
3963,TRUE,4
3964,FALSE,2
3965,FALSE,1
3966,FALSE,1
3967,FALSE,2
3968,TRUE,4
3969,FALSE,1
3970,TRUE,4
3971,TRUE,4
3972,FALSE,2
3973,FALSE,2
3974,FALSE,0
3975,TRUE,4
3976,FALSE,2
3977,FALSE,1
3978,FALSE,0
3979,FALSE,3
3980,FALSE,2
3981,FALSE,0
3982,FALSE,3
3983,FALSE,2
3984,FALSE,1
3985,FALSE,0
3986,FALSE,1
3987,FALSE,1
3988,FALSE,0
3989,TRUE,4
3990,TRUE,4
3991,FALSE,1
3992,TRUE,4
3993,FALSE,3
3994,FALSE,1
3995,FALSE,0
3996,FALSE,0
3997,FALSE,0
3998,FALSE,2
3999,FALSE,2
4000,FALSE,1
4001,TRUE,4
4002,FALSE,1
4003,FALSE,2
4004,TRUE,4
4005,FALSE,3
4006,FALSE,1
4007,FALSE,1
4008,FALSE,2
4009,FALSE,2
4010,FALSE,1
4011,FALSE,1
4012,FALSE,2
4013,FALSE,3
4014,FALSE,1
4015,FALSE,1
4016,TRUE,4
4017,FALSE,1
4018,FALSE,3
4019,FALSE,2
4020,FALSE,0
4021,FALSE,0
4022,FALSE,1
4023,FALSE,0
4024,FALSE,1
4025,FALSE,1
4026,FALSE,2
4027,FALSE,1
4028,FALSE,1
4029,FALSE,1
4030,FALSE,0
4031,FALSE,3
4032,FALSE,3
4033,TRUE,4
4034,FALSE,1
4035,FALSE,2
4036,FALSE,0
4037,TRUE,4
4038,FALSE,0
4039,FALSE,0
4040,FALSE,1
4041,TRUE,4
4042,FALSE,1
4043,FALSE,2
4044,FALSE,0
4045,FALSE,0
4046,FALSE,1
4047,FALSE,2
4048,FALSE,1
4049,FALSE,1
4050,FALSE,1
4051,FALSE,1
4052,FALSE,1
4053,FALSE,2
4054,TRUE,4
4055,FALSE,3
4056,FALSE,3
4057,FALSE,1
4058,FALSE,2
4059,FALSE,1
4060,FALSE,1
4061,FALSE,2
4062,TRUE,4
4063,FALSE,1
4064,FALSE,1
4065,FALSE,1
4066,TRUE,4
4067,FALSE,2
4068,FALSE,1
4069,TRUE,4
4070,FALSE,1
4071,FALSE,1
4072,FALSE,2
4073,FALSE,0
4074,FALSE,0
4075,FALSE,0
4076,FALSE,0
4077,FALSE,1
4078,FALSE,0
4079,FALSE,1
4080,FALSE,3
4081,FALSE,1
4082,FALSE,1
4083,FALSE,2
4084,FALSE,0
4085,FALSE,3
4086,TRUE,4
4087,FALSE,1
4088,FALSE,0
4089,TRUE,4
4090,FALSE,2
4091,FALSE,2
4092,FALSE,0
4093,FALSE,0
4094,FALSE,1
4095,FALSE,1
4096,TRUE,3
4097,FALSE,2
4098,FALSE,2
4099,FALSE,0
4100,FALSE,1
4101,FALSE,2
4102,FALSE,1
4103,TRUE,4
4104,FALSE,1
4105,FALSE,3
4106,TRUE,4
4107,FALSE,0
4108,TRUE,4
4109,FALSE,0
4110,FALSE,1
4111,TRUE,4
4112,TRUE,4
4113,TRUE,4
4114,FALSE,1
4115,FALSE,1
4116,FALSE,3
4117,FALSE,2
4118,FALSE,1
4119,FALSE,1
4120,TRUE,4
4121,FALSE,2
4122,FALSE,1
4123,FALSE,3
4124,FALSE,2
4125,FALSE,1
4126,TRUE,4
4127,FALSE,2
4128,FALSE,2
4129,FALSE,1
4130,FALSE,1
4131,FALSE,1
4132,FALSE,2
4133,FALSE,1
4134,FALSE,0
4135,TRUE,4
4136,FALSE,2
4137,TRUE,4
4138,FALSE,1
4139,FALSE,0
4140,TRUE,4
4141,TRUE,4
4142,TRUE,4
4143,FALSE,0
4144,FALSE,0
4145,FALSE,0
4146,FALSE,3
4147,TRUE,4
4148,TRUE,4
4149,TRUE,4
4150,TRUE,4
4151,TRUE,4
4152,FALSE,2
4153,TRUE,4
4154,FALSE,0
4155,FALSE,1
4156,TRUE,4
4157,FALSE,1
4158,FALSE,1
4159,FALSE,1
4160,TRUE,4
4161,FALSE,0
4162,TRUE,4
4163,FALSE,1
4164,FALSE,2
4165,FALSE,2
4166,TRUE,4
4167,FALSE,1
4168,TRUE,4
4169,FALSE,2
4170,FALSE,0
4171,FALSE,1
4172,FALSE,1
4173,TRUE,4
4174,FALSE,2
4175,FALSE,0
4176,FALSE,1
4177,FALSE,0
4178,FALSE,0
4179,FALSE,1
4180,FALSE,2
4181,FALSE,1
4182,FALSE,2
4183,FALSE,2
4184,FALSE,0
4185,FALSE,3
4186,FALSE,0
4187,TRUE,4
4188,FALSE,1
4189,TRUE,4
4190,FALSE,2
4191,FALSE,1
4192,FALSE,1
4193,FALSE,1
4194,TRUE,4
4195,TRUE,4
4196,FALSE,1
4197,FALSE,2
4198,FALSE,3
4199,FALSE,3
4200,FALSE,1
4201,TRUE,4
4202,FALSE,2
4203,FALSE,1
4204,FALSE,2
4205,FALSE,1
4206,FALSE,2
4207,FALSE,1
4208,FALSE,2
4209,FALSE,4
4210,FALSE,0
4211,FALSE,2
4212,FALSE,0
4213,FALSE,1
4214,TRUE,4
4215,FALSE,0
4216,FALSE,0
4217,TRUE,4
4218,FALSE,2
4219,TRUE,4
4220,FALSE,1
4221,FALSE,1
4222,FALSE,1
4223,TRUE,4
4224,FALSE,1
4225,FALSE,1
4226,FALSE,2
4227,TRUE,4
4228,FALSE,1
4229,FALSE,2
4230,FALSE,2
4231,FALSE,2
4232,FALSE,2
4233,FALSE,1
4234,TRUE,4
4235,FALSE,1
4236,FALSE,1
4237,FALSE,0
4238,FALSE,1
4239,FALSE,2
4240,TRUE,4
4241,TRUE,4
4242,FALSE,1
4243,FALSE,1
4244,FALSE,1
4245,FALSE,1
4246,FALSE,1
4247,FALSE,2
4248,FALSE,2
4249,TRUE,4
4250,FALSE,1
4251,TRUE,4
4252,TRUE,4
4253,FALSE,4
4254,FALSE,1
4255,FALSE,1
4256,FALSE,1
4257,FALSE,3
4258,FALSE,1
4259,FALSE,1
4260,FALSE,2
4261,FALSE,2
4262,TRUE,4
4263,FALSE,0
4264,FALSE,1
4265,FALSE,1
4266,FALSE,1
4267,TRUE,4
4268,TRUE,4
4269,FALSE,1
4270,TRUE,4
4271,FALSE,2
4272,FALSE,1
4273,FALSE,0
4274,TRUE,4
4275,TRUE,4
4276,FALSE,0
4277,FALSE,2
4278,TRUE,4
4279,FALSE,2
4280,FALSE,0
4281,FALSE,2
4282,TRUE,4
4283,FALSE,2
4284,FALSE,3
4285,FALSE,0
4286,FALSE,1
4287,FALSE,3
4288,FALSE,1
4289,FALSE,2
4290,FALSE,0
4291,FALSE,0
4292,FALSE,1
4293,TRUE,4
